ChatGPT_Prompt,Label
"Network traffic details: Fwd Packet Length Max = 326.0, Fwd Packet Length Mean = 108.66666412353516, Fwd Packet Length Std = 188.2161865234375, Flow Bytes/s = 45413.71394, Bwd IAT Total = 9584.0, Bwd IAT Std = 5180.580078125, Bwd IAT Max = 9172.0, Fwd PSH Flags = 0, Bwd Packets/s = 399.241455078125, SYN Flag Count = 0, URG Flag Count = 0, Avg Fwd Segment Size = 108.66666412353516, Init Fwd Win Bytes = 8192, Init Bwd Win Bytes = 219, Active Std = 0.0, Active Max = 0.0, Idle Std = 0.0. What is the possible network attack type? (Expected: 0)",0
"Network traffic details: Fwd Packet Length Max = 326.0, Fwd Packet Length Mean = 108.66666412353516, Fwd Packet Length Std = 188.2161865234375, Flow Bytes/s = 36865.98606, Bwd IAT Total = 11811.0, Bwd IAT Std = 6427.60791015625, Bwd IAT Max = 11355.0, Fwd PSH Flags = 0, Bwd Packets/s = 324.0965881347656, SYN Flag Count = 0, URG Flag Count = 0, Avg Fwd Segment Size = 108.66666412353516, Init Fwd Win Bytes = 8192, Init Bwd Win Bytes = 219, Active Std = 0.0, Active Max = 0.0, Idle Std = 0.0. What is the possible network attack type? (Expected: 0)",0
"Network traffic details: Fwd Packet Length Max = 326.0, Fwd Packet Length Mean = 108.66666412353516, Fwd Packet Length Std = 188.2161865234375, Flow Bytes/s = 42129.62963, Bwd IAT Total = 10301.0, Bwd IAT Std = 5629.01416015625, Bwd IAT Max = 9930.0, Fwd PSH Flags = 0, Bwd Packets/s = 370.370361328125, SYN Flag Count = 0, URG Flag Count = 0, Avg Fwd Segment Size = 108.66666412353516, Init Fwd Win Bytes = 8192, Init Bwd Win Bytes = 219, Active Std = 0.0, Active Max = 0.0, Idle Std = 0.0. What is the possible network attack type? (Expected: 0)",0
"Network traffic details: Fwd Packet Length Max = 326.0, Fwd Packet Length Mean = 108.66666412353516, Fwd Packet Length Std = 188.2161865234375, Flow Bytes/s = 39696.38806, Bwd IAT Total = 10945.0, Bwd IAT Std = 5952.166015625, Bwd IAT Max = 10518.0, Fwd PSH Flags = 0, Bwd Packets/s = 348.979248046875, SYN Flag Count = 0, URG Flag Count = 0, Avg Fwd Segment Size = 108.66666412353516, Init Fwd Win Bytes = 8192, Init Bwd Win Bytes = 219, Active Std = 0.0, Active Max = 0.0, Idle Std = 0.0. What is the possible network attack type? (Expected: 0)",0
"Network traffic details: Fwd Packet Length Max = 326.0, Fwd Packet Length Mean = 108.66666412353516, Fwd Packet Length Std = 188.2161865234375, Flow Bytes/s = 40803.51538, Bwd IAT Total = 10651.0, Bwd IAT Std = 5827.24365234375, Bwd IAT Max = 10277.0, Fwd PSH Flags = 0, Bwd Packets/s = 358.71221923828125, SYN Flag Count = 0, URG Flag Count = 0, Avg Fwd Segment Size = 108.66666412353516, Init Fwd Win Bytes = 8192, Init Bwd Win Bytes = 219, Active Std = 0.0, Active Max = 0.0, Idle Std = 0.0. What is the possible network attack type? (Expected: 0)",0
"Network traffic details: Fwd Packet Length Max = 326.0, Fwd Packet Length Mean = 108.66666412353516, Fwd Packet Length Std = 188.2161865234375, Flow Bytes/s = 40825.48228, Bwd IAT Total = 10703.0, Bwd IAT Std = 5601.5859375, Bwd IAT Max = 10024.0, Fwd PSH Flags = 0, Bwd Packets/s = 358.90533447265625, SYN Flag Count = 0, URG Flag Count = 0, Avg Fwd Segment Size = 108.66666412353516, Init Fwd Win Bytes = 8192, Init Bwd Win Bytes = 219, Active Std = 0.0, Active Max = 0.0, Idle Std = 0.0. What is the possible network attack type? (Expected: 0)",0
"Network traffic details: Fwd Packet Length Max = 326.0, Fwd Packet Length Mean = 108.66666412353516, Fwd Packet Length Std = 188.2161865234375, Flow Bytes/s = 50259.58246, Bwd IAT Total = 8620.0, Bwd IAT Std = 4617.638671875, Bwd IAT Max = 8202.0, Fwd PSH Flags = 0, Bwd Packets/s = 441.84246826171875, SYN Flag Count = 0, URG Flag Count = 0, Avg Fwd Segment Size = 108.66666412353516, Init Fwd Win Bytes = 8192, Init Bwd Win Bytes = 219, Active Std = 0.0, Active Max = 0.0, Idle Std = 0.0. What is the possible network attack type? (Expected: 0)",0
"Network traffic details: Fwd Packet Length Max = 326.0, Fwd Packet Length Mean = 108.66666412353516, Fwd Packet Length Std = 188.2161865234375, Flow Bytes/s = 37316.49307, Bwd IAT Total = 11681.0, Bwd IAT Std = 6412.79638671875, Bwd IAT Max = 11296.0, Fwd PSH Flags = 0, Bwd Packets/s = 328.05706787109375, SYN Flag Count = 0, URG Flag Count = 0, Avg Fwd Segment Size = 108.66666412353516, Init Fwd Win Bytes = 8192, Init Bwd Win Bytes = 219, Active Std = 0.0, Active Max = 0.0, Idle Std = 0.0. What is the possible network attack type? (Expected: 0)",0
"Network traffic details: Fwd Packet Length Max = 326.0, Fwd Packet Length Mean = 108.66666412353516, Fwd Packet Length Std = 188.2161865234375, Flow Bytes/s = 41900.72751, Bwd IAT Total = 10424.0, Bwd IAT Std = 5699.10888671875, Bwd IAT Max = 10052.0, Fwd PSH Flags = 0, Bwd Packets/s = 368.3580322265625, SYN Flag Count = 0, URG Flag Count = 0, Avg Fwd Segment Size = 108.66666412353516, Init Fwd Win Bytes = 8192, Init Bwd Win Bytes = 219, Active Std = 0.0, Active Max = 0.0, Idle Std = 0.0. What is the possible network attack type? (Expected: 0)",0
"Network traffic details: Fwd Packet Length Max = 326.0, Fwd Packet Length Mean = 108.66666412353516, Fwd Packet Length Std = 188.2161865234375, Flow Bytes/s = 39641.05245, Bwd IAT Total = 11007.0, Bwd IAT Std = 6062.8017578125, Bwd IAT Max = 10667.0, Fwd PSH Flags = 0, Bwd Packets/s = 348.4927673339844, SYN Flag Count = 0, URG Flag Count = 0, Avg Fwd Segment Size = 108.66666412353516, Init Fwd Win Bytes = 8192, Init Bwd Win Bytes = 219, Active Std = 0.0, Active Max = 0.0, Idle Std = 0.0. What is the possible network attack type? (Expected: 0)",0
"Network traffic details: Fwd Packet Length Max = 326.0, Fwd Packet Length Mean = 108.66666412353516, Fwd Packet Length Std = 188.2161865234375, Flow Bytes/s = 47738.95709, Bwd IAT Total = 9165.0, Bwd IAT Std = 4942.943359375, Bwd IAT Max = 8759.0, Fwd PSH Flags = 0, Bwd Packets/s = 419.6831359863281, SYN Flag Count = 0, URG Flag Count = 0, Avg Fwd Segment Size = 108.66666412353516, Init Fwd Win Bytes = 8192, Init Bwd Win Bytes = 219, Active Std = 0.0, Active Max = 0.0, Idle Std = 0.0. What is the possible network attack type? (Expected: 0)",0
"Network traffic details: Fwd Packet Length Max = 326.0, Fwd Packet Length Mean = 108.66666412353516, Fwd Packet Length Std = 188.2161865234375, Flow Bytes/s = 41605.70593, Bwd IAT Total = 10445.0, Bwd IAT Std = 5536.46484375, Bwd IAT Max = 9866.0, Fwd PSH Flags = 0, Bwd Packets/s = 365.7644348144531, SYN Flag Count = 0, URG Flag Count = 0, Avg Fwd Segment Size = 108.66666412353516, Init Fwd Win Bytes = 8192, Init Bwd Win Bytes = 219, Active Std = 0.0, Active Max = 0.0, Idle Std = 0.0. What is the possible network attack type? (Expected: 0)",0
"Network traffic details: Fwd Packet Length Max = 326.0, Fwd Packet Length Mean = 108.66666412353516, Fwd Packet Length Std = 188.2161865234375, Flow Bytes/s = 48683.92895, Bwd IAT Total = 8841.0, Bwd IAT Std = 4695.58837890625, Bwd IAT Max = 8362.0, Fwd PSH Flags = 0, Bwd Packets/s = 427.9905700683594, SYN Flag Count = 0, URG Flag Count = 0, Avg Fwd Segment Size = 108.66666412353516, Init Fwd Win Bytes = 8192, Init Bwd Win Bytes = 219, Active Std = 0.0, Active Max = 0.0, Idle Std = 0.0. What is the possible network attack type? (Expected: 0)",0
"Network traffic details: Fwd Packet Length Max = 326.0, Fwd Packet Length Mean = 108.66666412353516, Fwd Packet Length Std = 188.2161865234375, Flow Bytes/s = 37957.7876, Bwd IAT Total = 11494.0, Bwd IAT Std = 6337.048828125, Bwd IAT Max = 11146.0, Fwd PSH Flags = 0, Bwd Packets/s = 333.69482421875, SYN Flag Count = 0, URG Flag Count = 0, Avg Fwd Segment Size = 108.66666412353516, Init Fwd Win Bytes = 8192, Init Bwd Win Bytes = 219, Active Std = 0.0, Active Max = 0.0, Idle Std = 0.0. What is the possible network attack type? (Expected: 0)",0
"Network traffic details: Fwd Packet Length Max = 326.0, Fwd Packet Length Mean = 108.66666412353516, Fwd Packet Length Std = 188.2161865234375, Flow Bytes/s = 41499.45275, Bwd IAT Total = 10476.0, Bwd IAT Std = 5741.04443359375, Bwd IAT Max = 10118.0, Fwd PSH Flags = 0, Bwd Packets/s = 364.8303527832031, SYN Flag Count = 0, URG Flag Count = 0, Avg Fwd Segment Size = 108.66666412353516, Init Fwd Win Bytes = 8192, Init Bwd Win Bytes = 219, Active Std = 0.0, Active Max = 0.0, Idle Std = 0.0. What is the possible network attack type? (Expected: 0)",0
"Network traffic details: Fwd Packet Length Max = 326.0, Fwd Packet Length Mean = 108.66666412353516, Fwd Packet Length Std = 188.2161865234375, Flow Bytes/s = 38503.85039, Bwd IAT Total = 11241.0, Bwd IAT Std = 6072.3349609375, Bwd IAT Max = 10755.0, Fwd PSH Flags = 0, Bwd Packets/s = 338.4953918457031, SYN Flag Count = 0, URG Flag Count = 0, Avg Fwd Segment Size = 108.66666412353516, Init Fwd Win Bytes = 8192, Init Bwd Win Bytes = 219, Active Std = 0.0, Active Max = 0.0, Idle Std = 0.0. What is the possible network attack type? (Expected: 0)",0
"Network traffic details: Fwd Packet Length Max = 326.0, Fwd Packet Length Mean = 108.66666412353516, Fwd Packet Length Std = 188.2161865234375, Flow Bytes/s = 46409.62872, Bwd IAT Total = 9408.0, Bwd IAT Std = 5117.13525390625, Bwd IAT Max = 9041.0, Fwd PSH Flags = 0, Bwd Packets/s = 407.9967346191406, SYN Flag Count = 0, URG Flag Count = 0, Avg Fwd Segment Size = 108.66666412353516, Init Fwd Win Bytes = 8192, Init Bwd Win Bytes = 219, Active Std = 0.0, Active Max = 0.0, Idle Std = 0.0. What is the possible network attack type? (Expected: 0)",0
"Network traffic details: Fwd Packet Length Max = 326.0, Fwd Packet Length Mean = 108.66666412353516, Fwd Packet Length Std = 188.2161865234375, Flow Bytes/s = 43403.60584, Bwd IAT Total = 9995.0, Bwd IAT Std = 5399.3466796875, Bwd IAT Max = 9564.0, Fwd PSH Flags = 0, Bwd Packets/s = 381.5701599121094, SYN Flag Count = 0, URG Flag Count = 0, Avg Fwd Segment Size = 108.66666412353516, Init Fwd Win Bytes = 8192, Init Bwd Win Bytes = 219, Active Std = 0.0, Active Max = 0.0, Idle Std = 0.0. What is the possible network attack type? (Expected: 0)",0
"Network traffic details: Fwd Packet Length Max = 326.0, Fwd Packet Length Mean = 108.66666412353516, Fwd Packet Length Std = 188.2161865234375, Flow Bytes/s = 41943.21534, Bwd IAT Total = 10317.0, Bwd IAT Std = 5592.462890625, Bwd IAT Max = 9892.0, Fwd PSH Flags = 0, Bwd Packets/s = 368.7315673828125, SYN Flag Count = 0, URG Flag Count = 0, Avg Fwd Segment Size = 108.66666412353516, Init Fwd Win Bytes = 8192, Init Bwd Win Bytes = 219, Active Std = 0.0, Active Max = 0.0, Idle Std = 0.0. What is the possible network attack type? (Expected: 0)",0
"Network traffic details: Fwd Packet Length Max = 326.0, Fwd Packet Length Mean = 108.66666412353516, Fwd Packet Length Std = 188.2161865234375, Flow Bytes/s = 44265.00632, Bwd IAT Total = 9890.0, Bwd IAT Std = 5430.9375, Bwd IAT Max = 9565.0, Fwd PSH Flags = 0, Bwd Packets/s = 389.1429138183594, SYN Flag Count = 0, URG Flag Count = 0, Avg Fwd Segment Size = 108.66666412353516, Init Fwd Win Bytes = 8192, Init Bwd Win Bytes = 219, Active Std = 0.0, Active Max = 0.0, Idle Std = 0.0. What is the possible network attack type? (Expected: 0)",0
"Network traffic details: Fwd Packet Length Max = 326.0, Fwd Packet Length Mean = 108.66666412353516, Fwd Packet Length Std = 188.2161865234375, Flow Bytes/s = 37721.77085, Bwd IAT Total = 11408.0, Bwd IAT Std = 6169.38623046875, Bwd IAT Max = 10921.0, Fwd PSH Flags = 0, Bwd Packets/s = 331.6199645996094, SYN Flag Count = 0, URG Flag Count = 0, Avg Fwd Segment Size = 108.66666412353516, Init Fwd Win Bytes = 8192, Init Bwd Win Bytes = 219, Active Std = 0.0, Active Max = 0.0, Idle Std = 0.0. What is the possible network attack type? (Expected: 0)",0
"Network traffic details: Fwd Packet Length Max = 326.0, Fwd Packet Length Mean = 108.66666412353516, Fwd Packet Length Std = 188.2161865234375, Flow Bytes/s = 38595.3007, Bwd IAT Total = 11295.0, Bwd IAT Std = 6232.9677734375, Bwd IAT Max = 10960.0, Fwd PSH Flags = 0, Bwd Packets/s = 339.2993469238281, SYN Flag Count = 0, URG Flag Count = 0, Avg Fwd Segment Size = 108.66666412353516, Init Fwd Win Bytes = 8192, Init Bwd Win Bytes = 219, Active Std = 0.0, Active Max = 0.0, Idle Std = 0.0. What is the possible network attack type? (Expected: 0)",0
"Network traffic details: Fwd Packet Length Max = 326.0, Fwd Packet Length Mean = 108.66666412353516, Fwd Packet Length Std = 188.2161865234375, Flow Bytes/s = 40329.72877, Bwd IAT Total = 10801.0, Bwd IAT Std = 5721.71533203125, Bwd IAT Max = 10199.0, Fwd PSH Flags = 0, Bwd Packets/s = 354.54705810546875, SYN Flag Count = 0, URG Flag Count = 0, Avg Fwd Segment Size = 108.66666412353516, Init Fwd Win Bytes = 8192, Init Bwd Win Bytes = 219, Active Std = 0.0, Active Max = 0.0, Idle Std = 0.0. What is the possible network attack type? (Expected: 0)",0
"Network traffic details: Fwd Packet Length Max = 326.0, Fwd Packet Length Mean = 108.66666412353516, Fwd Packet Length Std = 188.2161865234375, Flow Bytes/s = 39898.2813, Bwd IAT Total = 10943.0, Bwd IAT Std = 5700.71484375, Bwd IAT Max = 10217.0, Fwd PSH Flags = 0, Bwd Packets/s = 350.7541198730469, SYN Flag Count = 0, URG Flag Count = 0, Avg Fwd Segment Size = 108.66666412353516, Init Fwd Win Bytes = 8192, Init Bwd Win Bytes = 219, Active Std = 0.0, Active Max = 0.0, Idle Std = 0.0. What is the possible network attack type? (Expected: 0)",0
"Network traffic details: Fwd Packet Length Max = 326.0, Fwd Packet Length Mean = 108.66666412353516, Fwd Packet Length Std = 188.2161865234375, Flow Bytes/s = 39008.91632, Bwd IAT Total = 11118.0, Bwd IAT Std = 5960.7734375, Bwd IAT Max = 10582.0, Fwd PSH Flags = 0, Bwd Packets/s = 342.9355163574219, SYN Flag Count = 0, URG Flag Count = 0, Avg Fwd Segment Size = 108.66666412353516, Init Fwd Win Bytes = 8192, Init Bwd Win Bytes = 219, Active Std = 0.0, Active Max = 0.0, Idle Std = 0.0. What is the possible network attack type? (Expected: 0)",0
"Network traffic details: Fwd Packet Length Max = 326.0, Fwd Packet Length Mean = 108.66666412353516, Fwd Packet Length Std = 188.2161865234375, Flow Bytes/s = 42040.09979, Bwd IAT Total = 10326.0, Bwd IAT Std = 5544.42626953125, Bwd IAT Max = 9838.0, Fwd PSH Flags = 0, Bwd Packets/s = 369.5832824707031, SYN Flag Count = 0, URG Flag Count = 0, Avg Fwd Segment Size = 108.66666412353516, Init Fwd Win Bytes = 8192, Init Bwd Win Bytes = 219, Active Std = 0.0, Active Max = 0.0, Idle Std = 0.0. What is the possible network attack type? (Expected: 0)",0
"Network traffic details: Fwd Packet Length Max = 326.0, Fwd Packet Length Mean = 108.66666412353516, Fwd Packet Length Std = 188.2161865234375, Flow Bytes/s = 26747.39874, Bwd IAT Total = 16612.0, Bwd IAT Std = 9239.5849609375, Bwd IAT Max = 16205.0, Fwd PSH Flags = 0, Bwd Packets/s = 235.1419677734375, SYN Flag Count = 0, URG Flag Count = 0, Avg Fwd Segment Size = 108.66666412353516, Init Fwd Win Bytes = 8192, Init Bwd Win Bytes = 219, Active Std = 0.0, Active Max = 0.0, Idle Std = 0.0. What is the possible network attack type? (Expected: 0)",0
"Network traffic details: Fwd Packet Length Max = 0.0, Fwd Packet Length Mean = 0.0, Fwd Packet Length Std = 0.0, Flow Bytes/s = 0.0, Bwd IAT Total = 0.0, Bwd IAT Std = 0.0, Bwd IAT Max = 0.0, Fwd PSH Flags = 0, Bwd Packets/s = 0.0, SYN Flag Count = 0, URG Flag Count = 0, Avg Fwd Segment Size = 0.0, Init Fwd Win Bytes = 256, Init Bwd Win Bytes = -1, Active Std = 0.0, Active Max = 0.0, Idle Std = 0.0. What is the possible network attack type? (Expected: 0)",0
"Network traffic details: Fwd Packet Length Max = 326.0, Fwd Packet Length Mean = 108.66666412353516, Fwd Packet Length Std = 188.2161865234375, Flow Bytes/s = 33851.64794, Bwd IAT Total = 12937.0, Bwd IAT Std = 7036.11279296875, Bwd IAT Max = 12433.0, Fwd PSH Flags = 0, Bwd Packets/s = 297.5968933105469, SYN Flag Count = 0, URG Flag Count = 0, Avg Fwd Segment Size = 108.66666412353516, Init Fwd Win Bytes = 8192, Init Bwd Win Bytes = 219, Active Std = 0.0, Active Max = 0.0, Idle Std = 0.0. What is the possible network attack type? (Expected: 0)",0
"Network traffic details: Fwd Packet Length Max = 326.0, Fwd Packet Length Mean = 108.66666412353516, Fwd Packet Length Std = 188.2161865234375, Flow Bytes/s = 43242.72952, Bwd IAT Total = 9995.0, Bwd IAT Std = 5389.7470703125, Bwd IAT Max = 9550.0, Fwd PSH Flags = 0, Bwd Packets/s = 380.1558532714844, SYN Flag Count = 0, URG Flag Count = 0, Avg Fwd Segment Size = 108.66666412353516, Init Fwd Win Bytes = 8192, Init Bwd Win Bytes = 219, Active Std = 0.0, Active Max = 0.0, Idle Std = 0.0. What is the possible network attack type? (Expected: 0)",0
"Network traffic details: Fwd Packet Length Max = 326.0, Fwd Packet Length Mean = 108.66666412353516, Fwd Packet Length Std = 188.2161865234375, Flow Bytes/s = 39455.42837, Bwd IAT Total = 11026.0, Bwd IAT Std = 5762.740234375, Bwd IAT Max = 10320.0, Fwd PSH Flags = 0, Bwd Packets/s = 346.86090087890625, SYN Flag Count = 0, URG Flag Count = 0, Avg Fwd Segment Size = 108.66666412353516, Init Fwd Win Bytes = 8192, Init Bwd Win Bytes = 219, Active Std = 0.0, Active Max = 0.0, Idle Std = 0.0. What is the possible network attack type? (Expected: 0)",0
"Network traffic details: Fwd Packet Length Max = 326.0, Fwd Packet Length Mean = 108.66666412353516, Fwd Packet Length Std = 188.2161865234375, Flow Bytes/s = 38119.97319, Bwd IAT Total = 11415.0, Bwd IAT Std = 6279.5322265625, Bwd IAT Max = 11053.0, Fwd PSH Flags = 0, Bwd Packets/s = 335.1206359863281, SYN Flag Count = 0, URG Flag Count = 0, Avg Fwd Segment Size = 108.66666412353516, Init Fwd Win Bytes = 8192, Init Bwd Win Bytes = 219, Active Std = 0.0, Active Max = 0.0, Idle Std = 0.0. What is the possible network attack type? (Expected: 0)",0
"Network traffic details: Fwd Packet Length Max = 326.0, Fwd Packet Length Mean = 108.66666412353516, Fwd Packet Length Std = 188.2161865234375, Flow Bytes/s = 44836.42097, Bwd IAT Total = 9753.0, Bwd IAT Std = 5322.52197265625, Bwd IAT Max = 9395.0, Fwd PSH Flags = 0, Bwd Packets/s = 394.1663513183594, SYN Flag Count = 0, URG Flag Count = 0, Avg Fwd Segment Size = 108.66666412353516, Init Fwd Win Bytes = 8192, Init Bwd Win Bytes = 219, Active Std = 0.0, Active Max = 0.0, Idle Std = 0.0. What is the possible network attack type? (Expected: 0)",0
"Network traffic details: Fwd Packet Length Max = 326.0, Fwd Packet Length Mean = 108.66666412353516, Fwd Packet Length Std = 188.2161865234375, Flow Bytes/s = 45045.04505, Bwd IAT Total = 9610.0, Bwd IAT Std = 5249.84375, Bwd IAT Max = 9262.0, Fwd PSH Flags = 0, Bwd Packets/s = 396.0003967285156, SYN Flag Count = 0, URG Flag Count = 0, Avg Fwd Segment Size = 108.66666412353516, Init Fwd Win Bytes = 8192, Init Bwd Win Bytes = 219, Active Std = 0.0, Active Max = 0.0, Idle Std = 0.0. What is the possible network attack type? (Expected: 0)",0
"Network traffic details: Fwd Packet Length Max = 326.0, Fwd Packet Length Mean = 108.66666412353516, Fwd Packet Length Std = 188.2161865234375, Flow Bytes/s = 43524.00995, Bwd IAT Total = 9910.0, Bwd IAT Std = 5190.369140625, Bwd IAT Max = 9287.0, Fwd PSH Flags = 0, Bwd Packets/s = 382.628662109375, SYN Flag Count = 0, URG Flag Count = 0, Avg Fwd Segment Size = 108.66666412353516, Init Fwd Win Bytes = 8192, Init Bwd Win Bytes = 219, Active Std = 0.0, Active Max = 0.0, Idle Std = 0.0. What is the possible network attack type? (Expected: 0)",0
"Network traffic details: Fwd Packet Length Max = 326.0, Fwd Packet Length Mean = 108.66666412353516, Fwd Packet Length Std = 188.2161865234375, Flow Bytes/s = 47140.48902, Bwd IAT Total = 9185.0, Bwd IAT Std = 4939.7373046875, Bwd IAT Max = 8761.0, Fwd PSH Flags = 0, Bwd Packets/s = 414.421875, SYN Flag Count = 0, URG Flag Count = 0, Avg Fwd Segment Size = 108.66666412353516, Init Fwd Win Bytes = 8192, Init Bwd Win Bytes = 219, Active Std = 0.0, Active Max = 0.0, Idle Std = 0.0. What is the possible network attack type? (Expected: 0)",0
